file;prover;time;result;
tptp-problems/col-trans/col-trans-0400.p; zenon; 79; Proved; 
tptp-problems/col-trans/col-trans-0401.p; zenon; 307; Failed; 
tptp-problems/col-trans/col-trans-0402.p; zenon; 9; Proved; 
tptp-problems/col-trans/col-trans-0403.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0404.p; zenon; 8; Proved; 
tptp-problems/col-trans/col-trans-0405.p; zenon; 302; Failed; 
tptp-problems/col-trans/col-trans-0406.p; zenon; 310; Failed; 
tptp-problems/col-trans/col-trans-0407.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0408.p; zenon; 10; Proved; 
tptp-problems/col-trans/col-trans-0409.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0410.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0411.p; zenon; 13; Proved; 
tptp-problems/col-trans/col-trans-0412.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0413.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0414.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0415.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0416.p; zenon; 12; Proved; 
tptp-problems/col-trans/col-trans-0417.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0418.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0419.p; zenon; 5; Proved; 
tptp-problems/col-trans/col-trans-0420.p; zenon; 73; Proved; 
tptp-problems/col-trans/col-trans-0421.p; zenon; 80; Proved; 
tptp-problems/col-trans/col-trans-0422.p; zenon; 41; Proved; 
tptp-problems/col-trans/col-trans-0423.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0424.p; zenon; 191; Proved; 
tptp-problems/col-trans/col-trans-0425.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0426.p; zenon; 17; Proved; 
tptp-problems/col-trans/col-trans-0427.p; zenon; 364; Failed; 
tptp-problems/col-trans/col-trans-0428.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0429.p; zenon; 208; Proved; 
tptp-problems/col-trans/col-trans-0430.p; zenon; 300; Failed; 
tptp-problems/col-trans/col-trans-0431.p; zenon; 557; Failed; 
tptp-problems/col-trans/col-trans-0432.p; zenon; 107; Proved; 
tptp-problems/col-trans/col-trans-0433.p; zenon; 274; Proved; 
tptp-problems/col-trans/col-trans-0434.p; zenon; 303; Failed; 
tptp-problems/col-trans/col-trans-0435.p; zenon; 385; Failed; 
tptp-problems/col-trans/col-trans-0436.p; zenon; 310; Failed; 
tptp-problems/col-trans/col-trans-0437.p; zenon; 257; Proved; 
tptp-problems/col-trans/col-trans-0438.p; zenon; 311; Failed; 
tptp-problems/col-trans/col-trans-0439.p; zenon; 316; Failed; 
tptp-problems/col-trans/col-trans-0440.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0441.p; zenon; 303; Failed; 
tptp-problems/col-trans/col-trans-0442.p; zenon; 407; Failed; 
tptp-problems/col-trans/col-trans-0443.p; zenon; 403; Failed; 
tptp-problems/col-trans/col-trans-0444.p; zenon; 4; Proved; 
tptp-problems/col-trans/col-trans-0445.p; zenon; 9; Proved; 
tptp-problems/col-trans/col-trans-0446.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0447.p; zenon; 19; Proved; 
tptp-problems/col-trans/col-trans-0448.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0449.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0450.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0451.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0452.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0453.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0454.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0455.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0456.p; zenon; 303; Failed; 
tptp-problems/col-trans/col-trans-0457.p; zenon; 60; Proved; 
tptp-problems/col-trans/col-trans-0458.p; zenon; 61; Proved; 
tptp-problems/col-trans/col-trans-0459.p; zenon; 305; Failed; 
tptp-problems/col-trans/col-trans-0460.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0461.p; zenon; 305; Failed; 
tptp-problems/col-trans/col-trans-0462.p; zenon; 303; Failed; 
tptp-problems/col-trans/col-trans-0463.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0464.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0465.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0466.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0467.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0468.p; zenon; 308; Failed; 
tptp-problems/col-trans/col-trans-0469.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0470.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0471.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0472.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0473.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0474.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0475.p; zenon; 9; Proved; 
tptp-problems/col-trans/col-trans-0476.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0477.p; zenon; 13; Proved; 
tptp-problems/col-trans/col-trans-0478.p; zenon; 9; Proved; 
tptp-problems/col-trans/col-trans-0479.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0480.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0481.p; zenon; 14; Proved; 
tptp-problems/col-trans/col-trans-0482.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0483.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0484.p; zenon; 383; Failed; 
tptp-problems/col-trans/col-trans-0485.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0486.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0487.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0488.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0489.p; zenon; 288; Proved; 
tptp-problems/col-trans/col-trans-0490.p; zenon; 5; Proved; 
tptp-problems/col-trans/col-trans-0491.p; zenon; 136; Proved; 
tptp-problems/col-trans/col-trans-0492.p; zenon; 20; Proved; 
tptp-problems/col-trans/col-trans-0493.p; zenon; 88; Proved; 
tptp-problems/col-trans/col-trans-0494.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0495.p; zenon; 78; Proved; 
tptp-problems/col-trans/col-trans-0496.p; zenon; 4; Proved; 
tptp-problems/col-trans/col-trans-0497.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0498.p; zenon; 319; Proved; 
tptp-problems/col-trans/col-trans-0499.p; zenon; 14; Proved; 
tptp-problems/col-trans/col-trans-0500.p; zenon; 304; Failed; 
tptp-problems/col-trans/col-trans-0501.p; zenon; 55; Proved; 
tptp-problems/col-trans/col-trans-0502.p; zenon; 279; Proved; 
tptp-problems/col-trans/col-trans-0503.p; zenon; 144; Proved; 
tptp-problems/col-trans/col-trans-0504.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0505.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0506.p; zenon; 22; Proved; 
tptp-problems/col-trans/col-trans-0507.p; zenon; 13; Proved; 
tptp-problems/col-trans/col-trans-0508.p; zenon; 14; Proved; 
tptp-problems/col-trans/col-trans-0509.p; zenon; 400; Failed; 
tptp-problems/col-trans/col-trans-0510.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0511.p; zenon; 188; Proved; 
tptp-problems/col-trans/col-trans-0512.p; zenon; 400; Failed; 
tptp-problems/col-trans/col-trans-0513.p; zenon; 33; Proved; 
tptp-problems/col-trans/col-trans-0514.p; zenon; 345; Failed; 
tptp-problems/col-trans/col-trans-0515.p; zenon; 129; Proved; 
tptp-problems/col-trans/col-trans-0516.p; zenon; 28; Proved; 
tptp-problems/col-trans/col-trans-0517.p; zenon; 93; Proved; 
tptp-problems/col-trans/col-trans-0518.p; zenon; 8; Proved; 
tptp-problems/col-trans/col-trans-0519.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0520.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0521.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0522.p; zenon; 5; Proved; 
tptp-problems/col-trans/col-trans-0523.p; zenon; 44; Proved; 
tptp-problems/col-trans/col-trans-0524.p; zenon; 4; Proved; 
tptp-problems/col-trans/col-trans-0525.p; zenon; 13; Proved; 
tptp-problems/col-trans/col-trans-0526.p; zenon; 10; Proved; 
tptp-problems/col-trans/col-trans-0527.p; zenon; 105; Proved; 
tptp-problems/col-trans/col-trans-0528.p; zenon; 429; Failed; 
tptp-problems/col-trans/col-trans-0529.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0530.p; zenon; 17; Proved; 
tptp-problems/col-trans/col-trans-0531.p; zenon; 6; Proved; 
tptp-problems/col-trans/col-trans-0532.p; zenon; 18; Proved; 
tptp-problems/col-trans/col-trans-0533.p; zenon; 215; Proved; 
tptp-problems/col-trans/col-trans-0534.p; zenon; 133; Proved; 
tptp-problems/col-trans/col-trans-0535.p; zenon; 58; Proved; 
tptp-problems/col-trans/col-trans-0536.p; zenon; 9; Proved; 
tptp-problems/col-trans/col-trans-0537.p; zenon; 411; Failed; 
tptp-problems/col-trans/col-trans-0538.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0539.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0540.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0541.p; zenon; 307; Failed; 
tptp-problems/col-trans/col-trans-0542.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0543.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0544.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0545.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0546.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0547.p; zenon; 25; Proved; 
tptp-problems/col-trans/col-trans-0548.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0549.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0550.p; zenon; 75; Proved; 
tptp-problems/col-trans/col-trans-0551.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0552.p; zenon; 22; Proved; 
tptp-problems/col-trans/col-trans-0553.p; zenon; 346; Failed; 
tptp-problems/col-trans/col-trans-0554.p; zenon; 5; Proved; 
tptp-problems/col-trans/col-trans-0555.p; zenon; 8; Proved; 
tptp-problems/col-trans/col-trans-0556.p; zenon; 698; Failed; 
tptp-problems/col-trans/col-trans-0557.p; zenon; 70; Proved; 
tptp-problems/col-trans/col-trans-0558.p; zenon; 29; Proved; 
tptp-problems/col-trans/col-trans-0559.p; zenon; 4; Proved; 
tptp-problems/col-trans/col-trans-0560.p; zenon; 53; Proved; 
tptp-problems/col-trans/col-trans-0561.p; zenon; 303; Failed; 
tptp-problems/col-trans/col-trans-0562.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0563.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0564.p; zenon; 40; Proved; 
tptp-problems/col-trans/col-trans-0565.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0566.p; zenon; 317; Failed; 
tptp-problems/col-trans/col-trans-0567.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0568.p; zenon; 311; Failed; 
tptp-problems/col-trans/col-trans-0569.p; zenon; 311; Failed; 
tptp-problems/col-trans/col-trans-0570.p; zenon; 336; Failed; 
tptp-problems/col-trans/col-trans-0571.p; zenon; 380; Failed; 
tptp-problems/col-trans/col-trans-0572.p; zenon; 365; Failed; 
tptp-problems/col-trans/col-trans-0573.p; zenon; 506; Failed; 
tptp-problems/col-trans/col-trans-0574.p; zenon; 4; Proved; 
tptp-problems/col-trans/col-trans-0575.p; zenon; 324; Failed; 
tptp-problems/col-trans/col-trans-0576.p; zenon; 427; Failed; 
tptp-problems/col-trans/col-trans-0577.p; zenon; 367; Failed; 
tptp-problems/col-trans/col-trans-0578.p; zenon; 382; Failed; 
tptp-problems/col-trans/col-trans-0579.p; zenon; 381; Failed; 
tptp-problems/col-trans/col-trans-0580.p; zenon; 382; Failed; 
tptp-problems/col-trans/col-trans-0581.p; zenon; 34; Proved; 
tptp-problems/col-trans/col-trans-0582.p; zenon; 8; Proved; 
tptp-problems/col-trans/col-trans-0583.p; zenon; 301; Failed; 
tptp-problems/col-trans/col-trans-0584.p; zenon; 302; Failed; 
tptp-problems/col-trans/col-trans-0585.p; zenon; 302; Failed; 
tptp-problems/col-trans/col-trans-0586.p; zenon; 313; Failed; 
tptp-problems/col-trans/col-trans-0587.p; zenon; 13; Proved; 
tptp-problems/col-trans/col-trans-0588.p; zenon; 102; Proved; 
tptp-problems/col-trans/col-trans-0589.p; zenon; 59; Proved; 
tptp-problems/col-trans/col-trans-0590.p; zenon; 94; Proved; 
tptp-problems/col-trans/col-trans-0591.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0592.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0593.p; zenon; 38; Proved; 
tptp-problems/col-trans/col-trans-0594.p; zenon; 307; Failed; 
tptp-problems/col-trans/col-trans-0595.p; zenon; 614; Failed; 
tptp-problems/col-trans/col-trans-0596.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0597.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0598.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0599.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0600.p; zenon; 303; Failed; 
tptp-problems/col-trans/col-trans-0601.p; zenon; 310; Failed; 
tptp-problems/col-trans/col-trans-0602.p; zenon; 15; Proved; 
tptp-problems/col-trans/col-trans-0603.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0604.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0605.p; zenon; 6; Proved; 
tptp-problems/col-trans/col-trans-0606.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0607.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0608.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0609.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0610.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0611.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0612.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0613.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0614.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0615.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0616.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0617.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0618.p; zenon; 20; Proved; 
tptp-problems/col-trans/col-trans-0619.p; zenon; 5; Proved; 
tptp-problems/col-trans/col-trans-0620.p; zenon; 431; Failed; 
tptp-problems/col-trans/col-trans-0621.p; zenon; 6; Proved; 
tptp-problems/col-trans/col-trans-0622.p; zenon; 172; Proved; 
tptp-problems/col-trans/col-trans-0623.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0624.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0625.p; zenon; 88; Proved; 
tptp-problems/col-trans/col-trans-0626.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0627.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0628.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0629.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0630.p; zenon; 339; Failed; 
tptp-problems/col-trans/col-trans-0631.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0632.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0633.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0634.p; zenon; 179; Proved; 
tptp-problems/col-trans/col-trans-0635.p; zenon; 111; Proved; 
tptp-problems/col-trans/col-trans-0636.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0637.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0638.p; zenon; 325; Failed; 
tptp-problems/col-trans/col-trans-0639.p; zenon; 77; Proved; 
tptp-problems/col-trans/col-trans-0640.p; zenon; 89; Proved; 
tptp-problems/col-trans/col-trans-0641.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0642.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0643.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0644.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0645.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0646.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0647.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0648.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0649.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0650.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0651.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0652.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0653.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0654.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0655.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0656.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0657.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0658.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0659.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0660.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0661.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0662.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0663.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0664.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0665.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0666.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0667.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0668.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0669.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0670.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0671.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0672.p; zenon; 9; Proved; 
tptp-problems/col-trans/col-trans-0673.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0674.p; zenon; 5; Proved; 
tptp-problems/col-trans/col-trans-0675.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0676.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0677.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0678.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0679.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0680.p; zenon; 340; Failed; 
tptp-problems/col-trans/col-trans-0681.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0682.p; zenon; 19; Proved; 
tptp-problems/col-trans/col-trans-0683.p; zenon; 5; Proved; 
tptp-problems/col-trans/col-trans-0684.p; zenon; 310; Failed; 
tptp-problems/col-trans/col-trans-0685.p; zenon; 324; Failed; 
tptp-problems/col-trans/col-trans-0686.p; zenon; 94; Proved; 
tptp-problems/col-trans/col-trans-0687.p; zenon; 328; Failed; 
tptp-problems/col-trans/col-trans-0688.p; zenon; 304; Failed; 
tptp-problems/col-trans/col-trans-0689.p; zenon; 35; Proved; 
tptp-problems/col-trans/col-trans-0690.p; zenon; 320; Failed; 
tptp-problems/col-trans/col-trans-0691.p; zenon; 4; Proved; 
tptp-problems/col-trans/col-trans-0692.p; zenon; 4; Proved; 
tptp-problems/col-trans/col-trans-0693.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0694.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0695.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0696.p; zenon; 3; Proved; 
tptp-problems/col-trans/col-trans-0697.p; zenon; 63; Proved; 
tptp-problems/col-trans/col-trans-0698.p; zenon; 4; Proved; 
tptp-problems/col-trans/col-trans-0699.p; zenon; 15; Proved; 
tptp-problems/col-trans/col-trans-0700.p; zenon; 5; Proved; 
tptp-problems/col-trans/col-trans-0701.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0702.p; zenon; 314; Failed; 
tptp-problems/col-trans/col-trans-0703.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0704.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0705.p; zenon; 302; Failed; 
tptp-problems/col-trans/col-trans-0706.p; zenon; 2; Proved; 
tptp-problems/col-trans/col-trans-0707.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0708.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0709.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0710.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0711.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0712.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0713.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0714.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0715.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0716.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0717.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0718.p; zenon; 1; Proved; 
tptp-problems/col-trans/col-trans-0719.p; zenon; 73; Proved; 
tptp-problems/col-trans/col-trans-0720.p; zenon; 4; Proved; 
tptp-problems/col-trans/col-trans-0721.p; zenon; 48; Proved; 
tptp-problems/col-trans/col-trans-0722.p; zenon; 306; Failed; 
tptp-problems/col-trans/col-trans-0723.p; zenon; 159; Proved; 
tptp-problems/col-trans/col-trans-0724.p; zenon; 108; Proved; 
tptp-problems/col-trans/col-trans-0725.p; zenon; 33; Proved; 
tptp-problems/col-trans/col-trans-0726.p; zenon; 302; Failed; 
tptp-problems/col-trans/col-trans-0727.p; zenon; 31; Proved; 
tptp-problems/col-trans/col-trans-0728.p; zenon; 0; Proved; 
tptp-problems/col-trans/col-trans-0729.p; zenon; 7; Proved; 
tptp-problems/col-trans/col-trans-0730.p; zenon; 192; Proved; 
